Azimuth/deg,Zenith/deg
270.92,52.472
274.81,45.956
272.81,48.24
271.09,50.411
269.57,52.484
273.59,46.001
271.55,48.273
269.78,50.432
268.22,52.494
272.37,46.048
270.29,48.307
268.48,50.453
266.88,52.503
271.16,46.097
269.03,48.341
267.17,50.474
265.53,52.51
269.93,46.148
267.76,48.376
265.86,50.494
264.19,52.516
268.71,46.2
266.5,48.412
264.56,50.514
262.84,52.52
267.49,46.254
265.23,48.448
263.25,50.533
261.5,52.523
266.26,46.31
263.96,48.485
261.95,50.551
260.16,52.524
265.03,46.368
262.7,48.522
260.65,50.569
258.82,52.524
263.8,46.427
261.43,48.56
259.34,50.587
257.48,52.523
262.57,46.488
260.16,48.598
258.04,50.604
256.14,52.519
261.34,46.55
258.89,48.637
256.74,50.62
254.81,52.515
260.1,46.614
257.62,48.676
255.44,50.636
253.47,52.509
258.86,46.68
256.35,48.716
254.13,50.652
252.14,52.502
257.62,46.747
255.08,48.756
252.83,50.667
250.81,52.493
256.38,46.816
253.81,48.797
251.53,50.682
249.48,52.483
255.14,46.886
252.54,48.839
250.23,50.696
248.15,52.472
253.89,46.958
251.27,48.881
248.93,50.71
246.82,52.459
252.64,47.031
249.99,48.923
247.63,50.724
245.5,52.445
251.39,47.106
248.72,48.966
246.33,50.737
244.17,52.43
250.13,47.182
247.44,49.009
245.03,50.749
242.85,52.413
248.88,47.259
246.17,49.053
243.74,50.761
241.53,52.396
247.62,47.338
244.89,49.097
242.44,50.773
240.21,52.377
246.36,47.418
243.61,49.142
241.14,50.784
238.89,52.357
245.09,47.499
242.33,49.187
239.85,50.795
237.57,52.335
243.83,47.581
241.06,49.232
238.55,50.806
236.26,52.313
242.56,47.665
239.78,49.278
237.26,50.816
234.95,52.289
241.29,47.75
238.5,49.324
235.96,50.826
233.63,52.265
240.02,47.836
237.21,49.371
234.67,50.836
232.33,52.239
238.74,47.923
235.93,49.418
233.37,50.845
231.02,52.212
237.47,48.011
234.65,49.465
232.08,50.854
229.71,52.185
236.19,48.1
233.37,49.513
230.79,50.863
228.41,52.156
234.91,48.19
232.08,49.561
229.5,50.871
227.1,52.126
233.62,48.281
230.8,49.61
228.2,50.879
225.8,52.096
232.34,48.373
229.51,49.658
226.91,50.887
224.5,52.064
231.05,48.465
228.22,49.707
225.62,50.894
223.2,52.032
229.76,48.559
226.94,49.757
224.33,50.901
221.91,51.999
228.46,48.653
225.65,49.806
223.04,50.908
220.61,51.965
227.17,48.749
224.36,49.856
221.76,50.915
219.32,51.93
225.87,48.844
223.07,49.906
220.47,50.921
218.03,51.894
224.57,48.941
221.78,49.957
219.18,50.927
216.74,51.858
223.27,49.038
220.49,50.007
217.89,50.933
215.46,51.821
221.96,49.136
219.2,50.058
216.61,50.939
214.17,51.784
220.66,49.234
217.9,50.109
215.32,50.945
212.89,51.746
219.35,49.333
216.61,50.16
214.04,50.95
211.61,51.707
218.04,49.432
215.32,50.212
212.75,50.955
210.33,51.668
216.73,49.532
214.02,50.263
211.47,50.961
209.05,51.628
215.41,49.632
212.73,50.315
210.19,50.966
207.77,51.588
214.1,49.732
211.43,50.367
208.9,50.97
206.5,51.547
212.78,49.833
210.13,50.419
207.62,50.975
205.23,51.506
211.46,49.934
208.83,50.471
206.34,50.98
203.96,51.465
210.13,50.035
207.54,50.523
205.06,50.984
202.69,51.423
208.81,50.136
206.24,50.575
203.78,50.989
201.42,51.381
207.48,50.238
204.94,50.627
202.5,50.993
200.16,51.338
206.15,50.34
203.64,50.68
201.22,50.998
198.9,51.296
204.82,50.441
202.33,50.732
199.94,51.002
197.64,51.253
203.49,50.543
201.03,50.785
198.66,51.006
196.38,51.21
202.16,50.645
199.73,50.837
197.39,51.01
195.12,51.167
200.82,50.746
198.43,50.89
196.11,51.015
193.86,51.124
199.48,50.848
197.12,50.942
194.83,51.019
192.61,51.08
198.14,50.949
195.82,50.995
193.56,51.023
191.36,51.037
196.8,51.051
194.51,51.047
192.28,51.028
190.11,50.994
195.46,51.152
193.21,51.1
191.01,51.032
188.86,50.951
194.12,51.253
191.9,51.152
189.73,51.036
187.61,50.908
192.77,51.353
190.59,51.204
188.46,51.041
186.37,50.865
191.43,51.453
189.28,51.257
187.19,51.045
185.13,50.822
190.08,51.553
187.97,51.309
185.91,51.05
183.89,50.779
188.73,51.653
186.67,51.361
184.64,51.055
182.65,50.737
187.38,51.752
185.36,51.413
183.37,51.06
181.41,50.695
186.02,51.85
184.05,51.464
182.1,51.065
180.17,50.653
184.67,51.949
182.73,51.516
180.83,51.07
178.94,50.611
183.31,52.046
181.42,51.568
179.55,51.075
177.71,50.57
181.96,52.143
180.11,51.619
178.28,51.081
176.47,50.53
180.6,52.24
178.8,51.67
177.02,51.086
175.25,50.49
179.24,52.335
177.49,51.721
175.75,51.092
174.02,50.45
177.88,52.43
176.17,51.772
174.48,51.098
172.79,50.411
176.52,52.525
174.86,51.822
173.21,51.104
171.57,50.372
175.16,52.618
173.54,51.873
171.94,51.111
170.34,50.334
173.79,52.711
172.23,51.923
170.67,51.118
169.12,50.297
172.43,52.804
170.91,51.973
169.41,51.125
167.9,50.26
171.06,52.895
169.6,52.022
168.14,51.132
166.68,50.224
169.69,52.985
168.28,52.072
166.87,51.139
165.46,50.189
168.33,53.075
166.97,52.121
165.6,51.147
164.24,50.155
166.96,53.163
165.65,52.169
164.34,51.155
163.03,50.121
165.59,53.251
164.33,52.218
163.07,51.163
161.81,50.088
164.22,53.338
163.01,52.266
161.81,51.172
160.6,50.056
162.85,53.424
161.7,52.314
160.54,51.181
159.39,50.025
161.48,53.508
160.38,52.362
159.28,51.19
158.18,49.995
160.11,53.592
159.06,52.409
158.01,51.2
156.97,49.966
158.73,53.675
157.74,52.456
156.75,51.21
155.76,49.938
157.36,53.756
156.42,52.502
155.48,51.22
154.55,49.911
155.99,53.837
155.1,52.548
154.22,51.231
153.34,49.885
154.61,53.916
153.78,52.594
152.96,51.242
152.14,49.86
153.24,53.994
152.46,52.639
151.69,51.253
150.93,49.836
151.86,54.071
151.14,52.684
150.43,51.265
149.73,49.813
150.49,54.147
149.82,52.729
149.16,51.278
148.53,49.792
149.11,54.221
148.5,52.773
147.9,51.29
147.32,49.771
147.74,54.294
147.18,52.817
146.64,51.303
146.12,49.752
146.36,54.366
145.86,52.86
145.37,51.317
144.92,49.735
144.98,54.437
144.53,52.903
144.11,51.331
143.72,49.718
143.6,54.506
143.21,52.946
142.85,51.345
142.52,49.703
142.23,54.574
141.89,52.988
141.59,51.36
141.32,49.689
140.85,54.641
140.57,53.03
140.32,51.375
140.12,49.676
139.47,54.706
139.25,53.071
139.06,51.391
138.92,49.665
138.1,54.77
137.93,53.112
137.8,51.407
137.72,49.655
136.72,54.833
136.6,53.152
136.53,51.424
136.52,49.647
135.34,54.894
135.28,53.192
135.27,51.441
135.32,49.64
133.96,54.954
133.96,53.231
134.01,51.459
134.12,49.634
132.59,55.012
132.64,53.27
132.74,51.477
132.92,49.63
131.21,55.069
131.31,53.308
131.48,51.496
131.72,49.628
129.83,55.125
129.99,53.346
130.22,51.515
130.52,49.627
128.45,55.179
128.67,53.384
128.95,51.534
129.32,49.627
127.08,55.232
127.35,53.421
127.69,51.555
128.12,49.63
125.7,55.283
126.02,53.457
126.43,51.575
126.92,49.633
124.32,55.332
124.7,53.493
125.16,51.596
125.72,49.638
122.95,55.381
123.38,53.528
123.9,51.618
124.52,49.645
121.57,55.427
122.06,53.563
122.64,51.64
123.32,49.653
120.2,55.472
120.74,53.598
121.37,51.663
122.12,49.663
118.82,55.516
119.41,53.632
120.11,51.686
120.92,49.675
117.45,55.558
118.09,53.665
118.84,51.71
119.72,49.688
116.07,55.599
116.77,53.698
117.58,51.735
118.52,49.703
114.7,55.638
115.45,53.73
116.31,51.759
117.31,49.719
113.33,55.676
114.13,53.762
115.04,51.785
116.11,49.737
111.96,55.712
112.81,53.793
113.78,51.811
114.9,49.757
110.59,55.746
111.48,53.824
112.51,51.837
113.7,49.778
109.21,55.779
110.16,53.855
111.25,51.864
112.49,49.801
107.84,55.811
108.84,53.884
109.98,51.892
111.28,49.826
106.48,55.841
107.52,53.914
108.71,51.92
110.07,49.852
105.11,55.869
106.2,53.942
107.44,51.948
108.86,49.88
103.74,55.896
104.88,53.971
106.17,51.978
107.65,49.91
102.37,55.922
103.56,53.998
104.91,52.007
106.44,49.941
101.01,55.946
102.24,54.026
103.64,52.037
105.22,49.974
99.641,55.968
100.92,54.052
102.37,52.068
104.01,50.009
98.276,55.989
99.605,54.078
101.1,52.099
102.79,50.045
96.913,56.009
98.286,54.104
99.827,52.131
101.58,50.083
95.551,56.027
96.968,54.129
98.556,52.164
100.36,50.122
94.189,56.043
95.649,54.154
97.284,52.196
99.135,50.163
92.829,56.059
94.332,54.178
96.012,52.23
97.913,50.206
91.47,56.072
93.014,54.202
94.74,52.264
96.689,50.25
90.111,56.084
91.697,54.225
93.467,52.298
95.464,50.296
88.754,56.095
90.381,54.248
92.193,52.333
94.237,50.343
87.398,56.104
89.065,54.27
90.919,52.368
93.008,50.392
86.044,56.112
87.749,54.291
89.645,52.404
91.777,50.443
84.69,56.119
86.433,54.313
88.369,52.441
90.545,50.495
83.338,56.124
85.118,54.333
87.093,52.478
89.311,50.548
81.987,56.128
83.803,54.354
85.817,52.515
88.075,50.603
80.637,56.13
82.489,54.373
84.54,52.553
86.837,50.66
79.289,56.131
81.175,54.393
83.262,52.591
85.597,50.718
77.942,56.131
79.862,54.412
81.984,52.63
84.355,50.777
76.596,56.129
78.549,54.43
80.705,52.669
83.112,50.838
75.251,56.126
77.237,54.448
79.425,52.709
81.866,50.9
73.908,56.122
75.925,54.466
78.145,52.749
80.618,50.964
72.567,56.116
74.613,54.483
76.864,52.79
79.368,51.029
71.227,56.11
73.302,54.499
75.583,52.831
78.116,51.096
69.888,56.102
71.992,54.516
74.3,52.872
76.862,51.163
68.551,56.092
70.682,54.532
73.018,52.914
75.606,51.232
67.216,56.082
69.372,54.547
71.734,52.956
74.348,51.302
65.881,56.07
68.064,54.562
70.45,52.999
73.087,51.374
64.549,56.058
66.755,54.577
69.165,53.042
71.825,51.447
63.218,56.044
65.447,54.591
67.879,53.086
70.56,51.52
61.889,56.029
64.14,54.605
66.592,53.129
69.293,51.596
60.561,56.013
62.833,54.619
65.305,53.174
68.023,51.672
59.235,55.996
61.527,54.632
64.017,53.218
66.752,51.749
57.91,55.978
60.221,54.645
62.729,53.263
65.478,51.827
56.588,55.959
58.916,54.657
61.439,53.308
64.202,51.907
55.266,55.939
57.611,54.669
60.149,53.354
62.924,51.987
53.947,55.918
56.307,54.681
58.859,53.4
61.644,52.068
52.629,55.896
55.003,54.693
57.567,53.446
60.361,52.151
51.313,55.873
53.701,54.704
56.275,53.493
59.076,52.234
49.999,55.849
52.398,54.715
54.982,53.54
57.789,52.318
48.687,55.824
51.096,54.725
53.688,53.587
56.499,52.403
47.376,55.799
49.795,54.736
52.393,53.634
55.208,52.489
46.067,55.773
48.495,54.746
51.098,53.682
53.914,52.576
44.76,55.746
47.195,54.756
49.802,53.73
52.618,52.663
43.454,55.718
45.895,54.765
48.505,53.778
51.319,52.751
42.151,55.689
44.596,54.774
47.208,53.826
50.019,52.84
40.849,55.66
43.298,54.784
45.91,53.875
48.716,52.929
39.549,55.63
42,54.792
44.611,53.923
47.411,53.019
38.251,55.6
40.703,54.801
43.311,53.972
46.104,53.11
36.954,55.569
39.407,54.81
42.011,54.022
44.794,53.201
35.66,55.537
38.111,54.818
40.71,54.071
43.483,53.292
34.367,55.505
36.816,54.826
39.408,54.12
42.169,53.384
33.076,55.472
35.521,54.834
38.105,54.17
40.853,53.477
31.787,55.439
34.227,54.842
36.802,54.22
39.536,53.57
30.5,55.406
32.933,54.85
35.498,54.27
38.216,53.663
29.215,55.372
31.64,54.857
34.193,54.32
36.894,53.757
27.931,55.337
30.348,54.864
32.887,54.37
35.57,53.851
26.65,55.303
29.056,54.872
31.581,54.42
34.244,53.945
25.37,55.268
27.765,54.879
30.274,54.47
32.916,54.039
24.092,55.232
26.474,54.886
28.966,54.521
31.586,54.134
22.816,55.197
25.184,54.893
27.658,54.571
30.254,54.228
21.542,55.161
23.895,54.9
26.349,54.622
28.92,54.323
20.269,55.125
22.606,54.907
25.039,54.672
27.585,54.418
18.998,55.089
21.318,54.914
23.729,54.723
26.247,54.513
17.73,55.053
20.03,54.921
22.418,54.773
24.908,54.608
16.463,55.017
18.742,54.928
21.106,54.824
23.566,54.703
15.197,54.98
17.456,54.934
19.794,54.874
22.224,54.798
13.934,54.944
16.17,54.941
18.481,54.925
20.879,54.892
12.672,54.908
14.884,54.948
17.168,54.975
19.532,54.987
11.412,54.872
13.599,54.955
15.853,55.026
18.184,55.081
10.154,54.835
12.314,54.962
14.539,55.076
16.835,55.176
8.8974,54.799
11.03,54.969
13.223,55.126
15.483,55.27
7.6426,54.764
9.7469,54.976
11.907,55.176
14.13,55.363
6.3895,54.728
8.4638,54.983
10.59,55.227
12.776,55.457
5.1381,54.692
7.1813,54.99
9.2733,55.277
11.42,55.55
3.8883,54.657
5.8993,54.997
7.9555,55.326
10.063,55.642
2.6402,54.622
4.6177,55.005
6.6372,55.376
8.7037,55.734
1.3937,54.588
3.3366,55.012
5.3183,55.426
7.3435,55.826
0.14877,54.553
2.056,55.02
3.9989,55.475
5.9818,55.918
358.91,54.52
0.77582,55.028
2.679,55.524
4.6188,56.008
357.66,54.486
359.5,55.035
1.3585,55.574
3.2545,56.099
356.42,54.453
358.22,55.044
0.037541,55.623
1.889,56.188
355.18,54.421
356.94,55.052
358.72,55.671
0.5222,56.277
353.95,54.389
355.66,55.06
357.39,55.72
359.15,56.366
352.71,54.357
354.38,55.069
356.07,55.768
357.79,56.454
351.48,54.327
353.1,55.078
354.75,55.816
356.41,56.541
350.24,54.296
351.83,55.087
353.43,55.864
355.04,56.627
349.01,54.267
350.55,55.096
352.1,55.912
353.67,56.713
347.78,54.238
349.27,55.105
350.78,55.959
352.3,56.797
346.55,54.21
348,55.115
349.45,56.006
350.92,56.881
345.32,54.182
346.72,55.125
348.13,56.053
349.55,56.965
344.1,54.156
345.45,55.135
346.8,56.099
348.17,57.047
342.87,54.13
344.17,55.146
345.48,56.146
346.8,57.128
341.65,54.105
342.9,55.156
344.15,56.192
345.42,57.209
340.43,54.08
341.62,55.167
342.82,56.237
344.04,57.288
339.2,54.057
340.35,55.179
341.5,56.282
342.66,57.367
337.98,54.035
339.07,55.19
340.17,56.327
341.28,57.445
336.76,54.013
337.8,55.202
338.84,56.372
339.9,57.521
335.54,53.993
336.52,55.215
337.52,56.416
338.52,57.597
334.32,53.973
335.25,55.227
336.19,56.46
337.14,57.672
333.11,53.955
333.98,55.24
334.86,56.504
335.75,57.745
331.89,53.937
332.7,55.253
333.53,56.547
334.37,57.817
330.68,53.921
331.43,55.267
332.2,56.59
332.99,57.889
329.46,53.906
330.16,55.281
330.87,56.632
331.6,57.959
328.25,53.891
328.89,55.296
329.54,56.675
330.22,58.028
327.03,53.878
327.61,55.31
328.22,56.716
328.84,58.096
325.82,53.866
326.34,55.325
326.89,56.757
327.45,58.162
324.61,53.856
325.07,55.341
325.56,56.798
326.07,58.228
323.39,53.846
323.8,55.357
324.23,56.839
324.68,58.292
322.18,53.838
322.53,55.373
322.9,56.879
323.29,58.355
320.97,53.831
321.25,55.39
321.57,56.918
321.91,58.417
319.76,53.825
319.98,55.407
320.24,56.958
320.52,58.477
318.55,53.82
318.71,55.425
318.91,56.996
319.14,58.536
317.34,53.817
317.44,55.443
317.58,57.035
317.75,58.594
316.13,53.815
316.17,55.461
316.25,57.073
316.37,58.651
314.92,53.815
314.89,55.48
314.92,57.11
314.98,58.706
313.71,53.815
313.62,55.499
313.58,57.147
313.59,58.76
312.5,53.818
312.35,55.519
312.25,57.183
312.21,58.812
311.29,53.821
311.08,55.539
310.92,57.219
310.82,58.863
310.08,53.826
309.8,55.56
309.59,57.255
309.44,58.913
308.87,53.832
308.53,55.581
308.26,57.29
308.05,58.962
307.66,53.84
307.26,55.602
306.93,57.325
306.67,59.009
306.45,53.849
305.99,55.624
305.6,57.359
305.28,59.054
305.24,53.859
304.71,55.647
304.27,57.393
303.9,59.099
304.03,53.871
303.44,55.67
302.94,57.426
302.51,59.142
302.82,53.885
302.17,55.693
301.61,57.459
301.13,59.183
301.6,53.9
300.9,55.717
300.28,57.491
299.75,59.223
300.39,53.916
299.62,55.741
298.95,57.523
298.37,59.262
299.18,53.934
298.35,55.766
297.62,57.554
296.98,59.299
297.96,53.953
297.07,55.791
296.29,57.585
295.6,59.335
296.75,53.974
295.8,55.817
294.96,57.615
294.22,59.37
295.53,53.996
294.53,55.843
293.63,57.645
292.84,59.403
294.32,54.019
293.25,55.87
292.3,57.674
291.46,59.434
293.1,54.044
291.98,55.897
290.98,57.703
290.08,59.464
291.88,54.071
290.7,55.925
289.65,57.731
288.7,59.493
290.67,54.099
289.42,55.953
288.32,57.759
287.33,59.52
289.45,54.129
288.15,55.982
286.99,57.787
285.95,59.546
288.23,54.16
286.87,56.011
285.66,57.813
284.57,59.571
287.01,54.192
285.6,56.04
284.33,57.84
283.2,59.594
285.78,54.226
284.32,56.07
283.01,57.866
281.82,59.616
284.56,54.262
283.04,56.101
281.68,57.891
280.45,59.636
283.33,54.298
281.76,56.132
280.35,57.916
279.08,59.655
282.11,54.337
280.48,56.163
279.03,57.941
277.7,59.673
280.88,54.377
279.21,56.195
277.7,57.965
276.33,59.689
279.65,54.418
277.93,56.227
276.37,57.988
274.96,59.704
278.42,54.46
276.65,56.26
275.05,58.011
273.6,59.717
277.19,54.504
275.37,56.293
273.72,58.034
272.23,59.729
275.96,54.55
274.09,56.327
272.4,58.056
270.86,59.74
274.72,54.597
272.8,56.361
271.07,58.078
269.5,59.749
273.49,54.645
271.52,56.396
269.75,58.099
268.13,59.757
272.25,54.695
270.24,56.431
268.43,58.12
266.77,59.764
271.01,54.746
268.96,56.466
267.1,58.14
265.41,59.77
269.77,54.798
267.67,56.502
265.78,58.16
264.05,59.774
268.52,54.851
266.39,56.539
264.46,58.179
262.69,59.777
267.28,54.906
265.11,56.575
263.13,58.198
261.33,59.778
266.03,54.963
263.82,56.613
261.81,58.217
259.97,59.779
264.79,55.02
262.54,56.65
260.49,58.235
258.62,59.778
263.54,55.079
261.25,56.688
259.17,58.253
257.26,59.776
262.28,55.139
259.96,56.727
257.85,58.27
255.91,59.773
261.03,55.2
258.68,56.765
256.53,58.287
254.56,59.768
259.77,55.262
257.39,56.804
255.21,58.303
253.21,59.763
258.52,55.326
256.1,56.844
253.89,58.319
251.86,59.756
257.26,55.391
254.81,56.884
252.57,58.335
250.51,59.748
256,55.457
253.52,56.924
251.26,58.351
249.17,59.739
254.73,55.523
252.23,56.965
249.94,58.366
247.82,59.729
253.47,55.592
250.94,57.006
248.62,58.38
246.48,59.718
252.2,55.661
249.65,57.047
247.31,58.394
245.14,59.706
250.93,55.731
248.35,57.089
245.99,58.408
243.8,59.693
249.66,55.802
247.06,57.131
244.67,58.422
242.46,59.679
248.38,55.874
245.77,57.173
243.36,58.435
241.13,59.664
247.11,55.947
244.47,57.215
242.05,58.448
239.79,59.648
245.83,56.021
243.18,57.258
240.73,58.46
238.46,59.631
244.55,56.096
241.88,57.302
239.42,58.473
237.13,59.613
243.27,56.172
240.58,57.345
238.11,58.485
235.8,59.594
241.98,56.249
239.29,57.389
236.79,58.496
234.47,59.574
240.7,56.326
237.99,57.433
235.48,58.507
233.15,59.554
239.41,56.404
236.69,57.477
234.17,58.519
231.82,59.532
238.12,56.483
235.39,57.521
232.86,58.529
230.5,59.51
236.82,56.563
234.09,57.566
231.55,58.54
229.18,59.487
235.53,56.644
232.79,57.611
230.24,58.55
227.86,59.464
234.23,56.725
231.49,57.656
228.94,58.56
226.54,59.439
232.93,56.807
230.19,57.702
227.63,58.57
225.23,59.414
231.63,56.889
228.88,57.747
226.32,58.58
223.91,59.389
230.33,56.972
227.58,57.793
225.01,58.589
222.6,59.362
229.02,57.056
226.28,57.839
223.71,58.598
221.29,59.336
227.71,57.14
224.97,57.885
222.4,58.607
219.98,59.308
226.4,57.224
223.66,57.931
221.1,58.616
218.67,59.28
225.09,57.309
222.36,57.978
219.79,58.624
217.37,59.252
223.78,57.395
221.05,58.024
218.49,58.633
216.07,59.223
222.46,57.48
219.74,58.071
217.19,58.641
214.76,59.193
221.14,57.566
218.43,58.118
215.88,58.649
213.47,59.163
219.82,57.653
217.13,58.165
214.58,58.657
212.17,59.133
218.5,57.74
215.82,58.212
213.28,58.665
210.87,59.103
217.17,57.827
214.5,58.259
211.98,58.673
209.58,59.072
215.85,57.914
213.19,58.306
210.68,58.681
208.29,59.04
214.52,58.001
211.88,58.353
209.38,58.688
206.99,59.009
213.19,58.089
210.57,58.4
208.08,58.696
205.71,58.977
211.85,58.177
209.26,58.448
206.78,58.703
204.42,58.945
210.52,58.264
207.94,58.495
205.49,58.71
203.13,58.913
209.18,58.352
206.63,58.542
204.19,58.718
201.85,58.881
207.84,58.44
205.31,58.59
202.89,58.725
200.57,58.848
206.5,58.528
204,58.637
201.6,58.732
199.29,58.816
205.16,58.616
202.68,58.684
200.3,58.739
198.01,58.783
203.82,58.704
201.36,58.731
199,58.746
196.74,58.751
202.47,58.791
200.04,58.779
197.71,58.754
195.46,58.718
201.13,58.879
198.72,58.826
196.42,58.761
194.19,58.686
199.78,58.966
197.41,58.873
195.12,58.768
192.92,58.653
198.43,59.053
196.09,58.92
193.83,58.775
191.65,58.621
197.07,59.14
194.77,58.967
192.54,58.783
190.38,58.589
195.72,59.227
193.44,59.014
191.25,58.79
189.12,58.557
194.36,59.313
192.12,59.061
189.96,58.797
187.85,58.525
193.01,59.399
190.8,59.108
188.66,58.805
186.59,58.493
191.65,59.485
189.48,59.154
187.37,58.812
185.33,58.462
190.29,59.57
188.16,59.201
186.09,58.82
184.07,58.431
188.93,59.655
186.83,59.247
184.8,58.828
182.81,58.4
187.56,59.739
185.51,59.293
183.51,58.836
181.56,58.37
186.2,59.823
184.18,59.339
182.22,58.844
180.3,58.34
184.83,59.907
182.86,59.385
180.93,58.852
179.05,58.31
183.46,59.99
181.53,59.431
179.64,58.86
177.8,58.281
182.1,60.072
180.2,59.476
178.36,58.869
176.55,58.252
180.73,60.154
178.88,59.521
177.07,58.877
175.3,58.224
179.35,60.235
177.55,59.566
175.78,58.886
174.05,58.196
177.98,60.315
176.22,59.611
174.5,58.895
172.81,58.169
176.61,60.395
174.89,59.656
173.21,58.904
171.56,58.143
175.23,60.474
173.57,59.7
171.93,58.914
170.32,58.117
173.86,60.552
172.24,59.744
170.64,58.923
169.08,58.092
172.48,60.63
170.91,59.788
169.36,58.933
167.84,58.067
171.1,60.707
169.58,59.832
168.08,58.943
166.6,58.043
169.72,60.783
168.25,59.875
166.79,58.953
165.36,58.02
168.34,60.858
166.92,59.918
165.51,58.964
164.13,57.998
166.96,60.932
165.59,59.961
164.23,58.975
162.89,57.976
165.58,61.006
164.25,60.003
162.95,58.986
161.66,57.956
164.2,61.078
162.92,60.045
161.66,58.997
160.42,57.936
162.82,61.15
161.59,60.087
160.38,59.009
159.19,57.917
161.43,61.221
160.26,60.129
159.1,59.021
157.96,57.899
160.05,61.29
158.93,60.17
157.82,59.033
156.73,57.881
158.66,61.359
157.59,60.211
156.54,59.045
155.5,57.865
157.28,61.427
156.26,60.251
155.26,59.058
154.27,57.85
155.89,61.493
154.93,60.291
153.98,59.071
153.05,57.835
154.5,61.559
153.59,60.331
152.7,59.085
151.82,57.822
153.12,61.624
152.26,60.37
151.42,59.099
150.59,57.809
151.73,61.687
150.92,60.409
150.14,59.113
149.37,57.798
150.34,61.749
149.59,60.448
148.86,59.127
148.15,57.788
148.95,61.811
148.25,60.486
147.58,59.142
146.92,57.778
147.56,61.871
146.92,60.524
146.3,59.157
145.7,57.77
146.17,61.93
145.59,60.562
145.02,59.173
144.48,57.763
144.78,61.988
144.25,60.599
143.74,59.189
143.26,57.758
143.39,62.044
142.91,60.636
142.46,59.205
142.03,57.753
142,62.1
141.58,60.672
141.18,59.222
140.81,57.749
140.61,62.154
140.24,60.708
139.9,59.239
139.59,57.747
139.22,62.207
138.91,60.743
138.63,59.256
138.37,57.746
137.83,62.259
